"spikeFac","species","emmean","SE","df","lower.CL","upper.CL","t.ratio","p.value","trait","amend","asymp.LCL","asymp.UCL","z.ratio","emmean.bt","LCL.bt","UCL.bt"
"0","radish",0.183772865726721,0.450687705312114,17,-0.767095075678728,1.13464080713217,0.407760991836804,0.688538383237586,"dry_root_weight","BS",NA,NA,NA,1.20174283510949,0.46436004171512,3.11005623223496
"1","radish",0.259320804688327,0.450687705312114,17,-0.691547136717122,1.21018874609378,0.575389125622453,0.57256621251828,"dry_root_weight","BS",NA,NA,NA,1.29604951690462,0.500800662297984,3.35411766941558
"2","radish",0.444188913507177,0.450687705312114,17,-0.506679027898272,1.39505685491263,0.9855802771446,0.33815965712067,"dry_root_weight","BS",NA,NA,NA,1.55922501646695,0.602493122934979,4.03520398728059
"0","pea",-2.20690905093554,0.450687705312114,17,-3.15777699234099,-1.25604110953009,-4.89675894177586,0.000136075222909683,"dry_root_weight","BS",NA,NA,NA,0.110040252210893,0.0425201587345742,0.284779207486612
"1","pea",-2.67923177926444,0.450687705312114,17,-3.63009972066989,-1.72836383785899,-5.94476340864235,1.59917531759959e-05,"dry_root_weight","BS",NA,NA,NA,0.0686158460278981,0.0265135403290589,0.17757471343667
"2","pea",-2.57906905997602,0.551977455680255,17,-3.74363969458303,-1.41449842536902,-4.67241738486871,0.000218641778769734,"dry_root_weight","BS",NA,NA,NA,0.0758445779209035,0.023667802599873,0.243047489336034
"0","lettuce",3.11208922848364,0.321596882312634,17,2.43357911639781,3.79059934056946,9.67698817881661,2.4998686454594e-08,"shoot_root_ratio","BS",NA,NA,NA,22.4679360519716,11.399609682052,44.2829328823664
"1","lettuce",3.10629048498608,0.321596882312634,17,2.42778037290026,3.78480059707191,9.65895708518208,2.56848794530228e-08,"shoot_root_ratio","BS",NA,NA,NA,22.3380272717537,11.3336975579775,44.0268905925045
"2","lettuce",3.29808753107215,0.321596882312634,17,2.61957741898633,3.97659764315797,10.2553467165331,1.06854635763369e-08,"shoot_root_ratio","BS",NA,NA,NA,27.0608363923222,13.7299203553355,53.3352595863716
"0","radish",1.82528889166057,0.321596882312634,17,1.14677877957475,2.50379900374639,5.67570456073685,2.73560566835631e-05,"shoot_root_ratio","BS",NA,NA,NA,6.20458721372068,3.14803604171999,12.2288633238242
"1","radish",1.79769839888912,0.321596882312634,17,1.1191882868033,2.47620851097495,5.58991239579719,3.25271982199538e-05,"shoot_root_ratio","BS",NA,NA,NA,6.03573960040566,3.06236743010008,11.8960749666524
"2","radish",1.57419669058255,0.321596882312634,17,0.895686578496725,2.25270680266837,4.89493766003684,0.000136597432619516,"shoot_root_ratio","BS",NA,NA,NA,4.82686259611122,2.4490166545465,9.51345205369861
"0","pea",3.4091323793618,0.321596882312634,17,2.73062226727598,4.08764249144762,10.6006387712667,6.54114545651657e-09,"shoot_root_ratio","BS",NA,NA,NA,30.2389968968837,15.3424311429357,59.599220280729
"1","pea",3.38605389922702,0.321596882312634,17,2.7075437871412,4.06456401131284,10.5288766323777,7.23634361326031e-09,"shoot_root_ratio","BS",NA,NA,NA,29.5491181044887,14.9924057136734,58.239511218449
"2","pea",2.54159176706874,0.393874132267923,17,1.7105899871043,3.37259354703319,6.45280194572384,5.95670174591919e-06,"shoot_root_ratio","BS",NA,NA,NA,12.6998701254374,5.53222445605891,29.1540414681358
"0","lettuce",2.50022397117271,0.316379020058697,17,1.83272258615324,3.16772535619219,7.90262252759002,4.31050024232436e-07,"dry_total_weight","BS",NA,NA,NA,12.185222793741,6.25088207726975,23.7533923529009
"1","lettuce",2.78593828056114,0.316379020058697,17,2.11843689554166,3.45343966558062,8.80569855752216,9.6507034126279e-08,"dry_total_weight","BS",NA,NA,NA,16.2150249841214,8.31812522195237,31.6089296830722
"2","lettuce",3.07251256449186,0.316379020058697,17,2.40501117947238,3.74001394951134,9.7114927656133,2.3738637835721e-08,"dry_total_weight","BS",NA,NA,NA,21.5960961485392,11.0785541338841,42.0985774154839
"0","radish",2.16143663506984,0.316379020058697,17,1.49393525005036,2.82893802008932,6.83179508764152,2.91709991816201e-06,"dry_total_weight","BS",NA,NA,NA,8.68360387147432,4.45459100133897,16.9274746377431
"1","radish",2.21409778505687,0.316379020058697,17,1.5465964000374,2.88159917007635,6.99824465176642,2.14519616328404e-06,"dry_total_weight","BS",NA,NA,NA,9.15314727894309,4.69546148191437,17.8427840229808
"2","radish",2.21284440796595,0.316379020058697,17,1.54534302294647,2.88034579298543,6.9942830202692,2.16085195917029e-06,"dry_total_weight","BS",NA,NA,NA,9.14168212041828,4.68957998469853,17.8204342954922
"0","pea",1.24180075584045,0.316379020058697,17,0.574299370820971,1.90930214085993,3.92504141270196,0.00109080571143962,"dry_total_weight","BS",NA,NA,NA,3.46184178705249,1.77588585349011,6.74837773780909
"1","pea",0.740937172701346,0.316379020058697,17,0.0734357876818679,1.40843855772082,2.3419289071819,0.0316183903851978,"dry_total_weight","BS",NA,NA,NA,2.09790068875233,1.07619942919302,4.08956479671031
"2","pea",0.0523746454490145,0.387483582232786,17,-0.765144252500374,0.869893543398403,0.135166102128038,0.894068070406055,"dry_total_weight","BS",NA,NA,NA,1.05377045887613,0.465266810232546,2.38665676463145
"0","lettuce",-0.0805767027658811,0.206449137524619,17,-0.516146309145575,0.354992903613813,-0.390298083741194,0.701163350752313,"per_plant_weight","BS",NA,NA,NA,0.922584136114763,0.59681606663744,1.42617053358869
"1","lettuce",0.53208069095979,0.206449137524619,17,0.0965110845800962,0.967650297339484,2.57729674892122,0.0195770786739931,"per_plant_weight","BS",NA,NA,NA,1.70247094183882,1.10132178876572,2.63175335072041
"2","lettuce",0.847658767220383,0.206449137524619,17,0.412089160840689,1.28322837360008,4.10589638389407,0.000737256739751392,"per_plant_weight","BS",NA,NA,NA,2.3341756012584,1.5099690604379,3.6082697852961
"0","radish",-0.546613566032369,0.206449137524619,17,-0.982183172412063,-0.111043959652675,-2.64769120659167,0.0169216205345787,"per_plant_weight","BS",NA,NA,NA,0.578906924764955,0.374492623775636,0.894899408597163
"1","radish",-0.493952416045336,0.206449137524619,17,-0.92952202242503,-0.0583828096656418,-2.39261070289738,0.0285498350400609,"per_plant_weight","BS",NA,NA,NA,0.610209818596206,0.394742343274838,0.943288778249876
"2","radish",-0.495205793136258,0.206449137524619,17,-0.930775399515952,-0.0596361867565642,-2.39868182097494,0.0282015738344903,"per_plant_weight","BS",NA,NA,NA,0.609445474694552,0.394247892196517,0.942107222327336
"0","pea",-0.883774893459094,0.206449137524619,17,-1.31934449983879,-0.4482052870794,-4.28083596790858,0.000505404314855495,"per_plant_weight","BS",NA,NA,NA,0.413220101957246,0.267310466603306,0.638773538617006
"1","pea",-0.0265911916300037,0.206449137524619,17,-0.462160798009698,0.40897841474969,-0.128802628816179,0.899025395232218,"per_plant_weight","BS",NA,NA,NA,0.973759241094137,0.629921041748077,1.50527922830596
"2","pea",-0.843505089165014,0.252847522386494,17,-1.3769667307126,-0.310043447617431,-3.33602275871092,0.00391345318468497,"per_plant_weight","BS",NA,NA,NA,0.430199988377499,0.252342817081432,0.733415090393782
"0","lettuce",3.06970855034416,0.155307937291013,17,2.74203744488642,3.39737965580189,19.7653037178145,3.62918276353793e-13,"shoot_moisture","BS",NA,NA,NA,21.5356252097085,15.5185711414169,29.8856865717013
"1","lettuce",3.08205710473725,0.155307937291013,17,2.75438599927951,3.40972821019499,19.8448138485166,3.39887680980725e-13,"shoot_moisture","BS",NA,NA,NA,21.8032077777224,15.7113911351477,30.2570195923052
"2","lettuce",2.70138757982716,0.155307937291013,17,2.37371647436942,3.0290586852849,17.3937509373095,2.89233968027438e-12,"shoot_moisture","BS",NA,NA,NA,14.900392871628,10.7372228371237,20.6777591465483
"0","radish",3.6004238130463,0.155307937291013,17,3.27275270758856,3.92809491850404,23.1824842686558,2.64551035785595e-14,"shoot_moisture","BS",NA,NA,NA,36.6137485402127,26.3838665440319,50.8100880486437
"1","radish",3.4538994280579,0.155307937291013,17,3.12622832260017,3.78157053351564,22.2390399892187,5.2477846025573e-14,"shoot_moisture","BS",NA,NA,NA,31.6234656241717,22.7878687638761,43.8849103637311
"2","radish",3.46513056788031,0.155307937291013,17,3.13745946242257,3.79280167333805,22.3113552875756,4.97461828779719e-14,"shoot_moisture","BS",NA,NA,NA,31.9806351442817,23.0452451136871,44.3805661075059
"0","pea",2.08033150513977,0.155307937291013,17,1.75266039968203,2.4080026105975,13.3948820738098,1.8387848268152e-10,"shoot_moisture","BS",NA,NA,NA,8.00712287675933,5.76993260195847,11.1117444841142
"1","pea",2.04004961878136,0.155307937291013,17,1.71237851332362,2.3677207242391,13.1355142201055,2.49365171811535e-10,"shoot_moisture","BS",NA,NA,NA,7.69099080700274,5.54212783813906,10.6730377430742
"2","pea",1.83055134665404,0.190212599683575,17,1.42923784074146,2.23186485256661,9.62371236027067,2.7083832815324e-08,"shoot_moisture","BS",NA,NA,NA,6.23732463874789,4.17551557101264,9.31722513962425
"0","lettuce",3.79838080977128,0.348302899734839,18,3.06662357103849,4.53013804850407,10.9053953115606,2.31568044985193e-09,"germination_perc","BS",NA,NA,NA,44.6288633388113,21.4692906246226,92.7713671466173
"1","lettuce",4.37412112580144,0.348302899734839,18,3.64236388706866,5.10587836453423,12.5583827442477,2.41831969878003e-10,"germination_perc","BS",NA,NA,NA,79.37005259841,38.1819880374357,164.988927326096
"2","lettuce",4.00791702957874,0.348302899734839,18,3.27615979084595,4.73967426831152,11.5069872591642,9.88523383212926e-10,"germination_perc","BS",NA,NA,NA,55.0321208149104,26.4739118828771,114.396932904566
"0","radish",4.45951826092158,0.348302899734839,18,3.72776102218879,5.19127549965437,12.8035634050609,1.76534314565306e-10,"germination_perc","BS",NA,NA,NA,86.4458547174791,41.5858939568703,179.697611059794
"1","radish",4.47972646819372,0.348302899734839,18,3.74796922946094,5.21148370692651,12.8615824663077,1.63981694040773e-10,"germination_perc","BS",NA,NA,NA,88.2105409868011,42.4348190592134,183.365917746141
"2","radish",4.53389944469298,0.348302899734839,18,3.8021422059602,5.26565668342577,13.0171165618909,1.34740634483187e-10,"germination_perc","BS",NA,NA,NA,93.1209741063966,44.7970462783343,193.573383491538
"0","pea",3.38457343831543,0.348302899734839,18,2.65281619958264,4.11633067704822,9.71732776526434,1.38593706831471e-08,"germination_perc","BS",NA,NA,NA,29.5054041565428,14.193955423527,61.3337754321769
"1","pea",1.96876891292256,0.348302899734839,18,1.23701167418977,2.70052615165534,5.65246202205429,2.31404749999689e-05,"germination_perc","BS",NA,NA,NA,7.16185419280654,3.4453023799694,14.8875627803317
"2","pea",1.38629436111989,0.348302899734839,18,0.654537122387103,2.11805159985268,3.98014016585928,0.000877813291708234,"germination_perc","BS",NA,NA,NA,4,1.92425161820798,8.31492090150897
"0","lettuce",4.40859727594186,0.309065727084417,18,3.75927427802708,5.05792027385663,14.2642709611658,2.98131909616644e-11,"survival_perc.corr","BS",NA,NA,NA,82.1541430487916,42.9172686694675,157.263111780525
"1","lettuce",4.38681584916709,0.309065727084417,18,3.73749285125232,5.03613884708187,14.1937958975596,3.23684983059546e-11,"survival_perc.corr","BS",NA,NA,NA,80.3840560888729,41.9925764408354,153.874732654306
"2","lettuce",4.22475064215963,0.309065727084417,18,3.57542764424486,4.87407364007441,13.6694245654928,6.03454756075345e-11,"survival_perc.corr","BS",NA,NA,NA,68.3574559555807,35.7098886791943,130.852880183904
"0","radish",4.33073334028633,0.309065727084417,18,3.68141034237156,4.98005633820111,14.0123377028584,4.00656539376649e-11,"survival_perc.corr","BS",NA,NA,NA,76.0000000000001,39.702348510195,145.482577649451
"1","radish",4.33073334028633,0.309065727084417,18,3.68141034237156,4.98005633820111,14.0123377028584,4.00656539376649e-11,"survival_perc.corr","BS",NA,NA,NA,76.0000000000001,39.702348510195,145.482577649451
"2","radish",4.33073334028633,0.309065727084417,18,3.68141034237156,4.98005633820111,14.0123377028584,4.00656539376649e-11,"survival_perc.corr","BS",NA,NA,NA,76.0000000000001,39.702348510195,145.482577649451
"0","pea",2.99086698415887,0.309065727084417,18,2.34154398624409,3.64018998207364,9.67712276729392,1.47639755054712e-08,"survival_perc.corr","BS",NA,NA,NA,19.9029305390847,10.3972774294335,38.0990741790003
"1","pea",1.7064863976891,0.309065727084417,18,1.05716339977433,2.35580939560388,5.52143524222923,3.04686343389426e-05,"survival_perc.corr","BS",NA,NA,NA,5.50956899448681,2.87819511000105,10.5466618296768
"2","pea",1.18511602049647,0.309065727084417,18,0.535793022581699,1.83443901841125,3.83451129206822,0.00121431338656088,"survival_perc.corr","BS",NA,NA,NA,3.2710663101886,1.70880282430349,6.26162050616468
"0",NA,1.87153910118423,0.655310663297899,4,0.0521050176868536,3.6909731846816,2.85595703840003,0.0461173555339269,"wet_pod_weight.corr","BS",NA,NA,NA,6.49829023274611,1.05348637140612,40.083836958081
"1",NA,1.87989496009871,0.655310663297899,4,0.0604608766013379,3.69932904359608,2.86870802717905,0.0455278501016056,"wet_pod_weight.corr","BS",NA,NA,NA,6.55281651883971,1.06232603495232,40.4201750844841
"2",NA,1.60140574073683,1.13503136357362,4,-1.54994653290313,4.7527580143768,1.41089118074662,0.231105650930351,"wet_pod_weight.corr","BS",NA,NA,NA,4.95999999999999,0.212259322413106,115.903507654281
"0",NA,0.113864034824228,0.638670233606513,4,-1.65936880910811,1.88709687875656,0.178282983663178,0.867165857869369,"dry_pod_weight.corr","BS",NA,NA,NA,1.12059975198344,0.190259031977794,6.60017971862644
"1",NA,0.0538666164694942,0.638670233606513,4,-1.71936622746284,1.82709946040183,0.0843418303140798,0.936837197757307,"dry_pod_weight.corr","BS",NA,NA,NA,1.05534382728118,0.179179671088511,6.21583122133498
"2",NA,-0.158526908228238,1.10620929388836,4,-3.22985628756889,2.91280247111242,-0.143306433153359,0.892977560638209,"dry_pod_weight.corr","BS",NA,NA,NA,0.8534,0.0395631841012333,18.4083151178243
"0",NA,2.2335922215071,0.188982231304291,Inf,NA,NA,NA,3.11148619477267e-32,"pods","BS",1.86319385443267,2.60399058858152,11.8190594221033,9.33333333333335,6.4442860498247,13.5175736206621
"1",NA,1.6094379124341,0.258198887263235,Inf,NA,NA,NA,4.56633657595574e-10,"pods","BS",1.10337739254984,2.11549843231836,6.23332629157798,5,3.01432942513095,8.29371859345265
"2",NA,0.405465108627912,0.577340961983859,Inf,NA,NA,NA,0.482493658099222,"pods","BS",-0.726102383660159,1.53703260091598,0.702297490264078,1.50000000077962,0.483790951643875,4.65076908671727
"0",NA,0.510825623766042,0.447213523725633,Inf,NA,NA,NA,0.253353856847295,"flowers","BS",-0.365696776135447,1.38734802366753,1.14224100271045,1.66666666666675,0.693713119694397,4.00421687138015
"1",NA,0.847297860387204,0.37796447001223,Inf,NA,NA,NA,0.0249782170941139,"flowers","BS",0.106501111727463,1.58809460904694,2.24173944275711,2.33333333333333,1.11237916310746,4.89441426539782
"2",NA,-1.11022302462516e-16,0.707106781170015,Inf,NA,NA,NA,1,"flowers","BS",-1.38590382431728,1.38590382431728,-1.57009245872048e-16,1,0.25009765326801,3.99843815778782
